FromId,ToId,CompanyName,Country,ShapeType,Percentage,Value1,Value2,Value3
60,81,Martinez PLC,Nepal,rectangle,100,245,18.239718366762805,97.99047360611067
60,89,Martinez PLC,Nepal,rectangle,80,93,14.763601535824064,98.63449926260651
60,95,Martinez PLC,Nepal,rectangle,30,39,13.589330373022515,104.69891465691562
61,65,Clark-Carpenter,Nigeria,round-rectangle,74.1,178,12.224720290857313,109.52565942286857
61,70,Clark-Carpenter,Nigeria,round-rectangle,80,106,9.982713043189415,105.37451850753116
61,72,Clark-Carpenter,Nigeria,round-rectangle,80,250,13.830531102588843,104.09901547904339
61,74,Clark-Carpenter,Nigeria,round-rectangle,44.5,40,23.701480195032815,104.00886400154108
61,76,Clark-Carpenter,Nigeria,round-rectangle,44.5,175,12.281964567533047,117.38614543580088
61,93,Clark-Carpenter,Nigeria,round-rectangle,50,281,9.8481739208409,103.2049074708631
61,94,Clark-Carpenter,Nigeria,round-rectangle,74.1,188,21.427531054631118,114.41380732256738
61,99,Clark-Carpenter,Nigeria,round-rectangle,100,129,8.131173003264406,98.2443470713039
62,64,"Edwards, Kaiser and Gardner",Mayotte,ellipse,100,170,19.40993919241582,88.41109715205278
62,76,"Edwards, Kaiser and Gardner",Mayotte,ellipse,100,251,18.655011695578192,98.00622702251117
62,80,"Edwards, Kaiser and Gardner",Mayotte,ellipse,20,255,9.557472452323339,105.89017998386339
62,93,"Edwards, Kaiser and Gardner",Mayotte,ellipse,60,214,11.002171695327535,96.5206446332601
62,96,"Edwards, Kaiser and Gardner",Mayotte,ellipse,100,163,11.930010771932897,97.77921679058424
62,97,"Edwards, Kaiser and Gardner",Mayotte,ellipse,90,194,12.460134549537113,101.96636423367457
63,71,"Lowe, Sullivan and Chase",Kiribati,rectangle,60,167,8.47171526652167,103.51327037344973
63,74,"Lowe, Sullivan and Chase",Kiribati,rectangle,50,250,11.92498634395891,82.86699362490094
63,79,"Lowe, Sullivan and Chase",Kiribati,rectangle,74.1,61,19.13600969333689,115.95629007030098
63,80,"Lowe, Sullivan and Chase",Kiribati,rectangle,44.5,33,14.295840813225821,98.19707120761208
63,85,"Lowe, Sullivan and Chase",Kiribati,rectangle,74.1,50,26.769855848957363,102.71513192198103
63,87,"Lowe, Sullivan and Chase",Kiribati,rectangle,44.5,34,16.551347975986268,102.48541747360036
63,88,"Lowe, Sullivan and Chase",Kiribati,rectangle,50,28,13.779122347600477,90.56292349606203
63,90,"Lowe, Sullivan and Chase",Kiribati,rectangle,44.5,267,13.046457188746126,112.64961252578927
63,92,"Lowe, Sullivan and Chase",Kiribati,rectangle,80,45,10.964163159858696,95.38155878341806
63,95,"Lowe, Sullivan and Chase",Kiribati,rectangle,50,142,18.07850117805485,87.10527832294943
63,96,"Lowe, Sullivan and Chase",Kiribati,rectangle,20,118,12.172411387166612,99.5757241839701
64,67,Allen Ltd,Belgium,rectangle,44.5,19,16.409786069017386,114.79208239549301
64,69,Allen Ltd,Belgium,rectangle,20,209,23.183460551426826,104.11948857819182
64,74,Allen Ltd,Belgium,rectangle,20,41,21.658285500978113,96.45474980584599
64,75,Allen Ltd,Belgium,rectangle,74.1,271,13.023686331412637,114.43317061998465
64,82,Allen Ltd,Belgium,rectangle,80,181,9.816923862287581,113.93723610654607
64,89,Allen Ltd,Belgium,rectangle,90,77,10.318609666185477,114.94542851793679
64,90,Allen Ltd,Belgium,rectangle,100,69,12.1618363289907,93.32705529841901
64,98,Allen Ltd,Belgium,rectangle,30,129,16.6590714361355,120.70321828347348
65,78,Goodwin-Sandoval,Gambia,round-rectangle,60,158,15.636235641204436,99.61442142859131
65,79,Goodwin-Sandoval,Gambia,round-rectangle,40,265,14.515169509962613,115.23033719793212
65,97,Goodwin-Sandoval,Gambia,round-rectangle,100,299,15.587873109855687,94.68377268086023
66,71,Hill-Mathis,Italy,round-rectangle,40,231,8.921512082778964,88.32961968639545
66,81,Hill-Mathis,Italy,round-rectangle,40,142,15.448562344866636,104.83109885988749
66,85,Hill-Mathis,Italy,round-rectangle,80,215,24.947758696608936,103.95284558421106
66,96,Hill-Mathis,Italy,round-rectangle,30,114,18.704441334202503,104.2403601238282
66,97,Hill-Mathis,Italy,round-rectangle,50,59,10.875182247458504,105.69405664611219
67,68,"Lee, Davies and Lee",Papua New Guinea,round-rectangle,20,291,12.519848127375333,103.57511965257275
67,89,"Lee, Davies and Lee",Papua New Guinea,round-rectangle,44.5,246,3.8284228011753907,103.84195306042297
68,73,"Johnson, Thompson and Sloan",French Polynesia,ellipse,90,211,12.330905843287315,105.69399367247856
68,89,"Johnson, Thompson and Sloan",French Polynesia,ellipse,90,146,9.467733351001094,98.29275311033469
68,91,"Johnson, Thompson and Sloan",French Polynesia,ellipse,40,249,18.789577114487024,90.87763115354238
69,79,Kramer Inc,Djibouti,rectangle,44.5,264,18.88189296425265,91.89076452708272
69,82,Kramer Inc,Djibouti,rectangle,60,109,18.42894796167986,116.95288460385974
69,91,Kramer Inc,Djibouti,rectangle,40,181,13.981356282235636,92.5982203349279
69,93,Kramer Inc,Djibouti,rectangle,80,53,24.868366459456837,121.58152539671973
69,95,Kramer Inc,Djibouti,rectangle,30,145,9.4502626529306,88.09616285643617
70,90,Dixon Inc,Morocco,rectangle,50,9,14.914889871916474,107.58274390787754
70,94,Dixon Inc,Morocco,rectangle,20,61,14.056524021781103,99.91563368585125
70,95,Dixon Inc,Morocco,rectangle,60,232,18.849946648632432,108.75238000644914
71,80,"Hall, Willis and Smith",Gambia,ellipse,90,107,22.56676953999909,110.00654434096695
71,81,"Hall, Willis and Smith",Gambia,ellipse,90,95,17.57339978610629,103.25963564374666
71,85,"Hall, Willis and Smith",Gambia,ellipse,40,288,19.161853739594605,97.9561286428983
71,87,"Hall, Willis and Smith",Gambia,ellipse,60,220,12.445024822911924,124.46416309454199
71,93,"Hall, Willis and Smith",Gambia,ellipse,44.5,20,21.61421224599407,99.73603047251137
72,78,"Olson, Davis and Welch",Congo,round-rectangle,100,231,17.248974008062497,96.11047171439199
72,83,"Olson, Davis and Welch",Congo,round-rectangle,74.1,252,25.240635184982864,100.05326644777104
72,85,"Olson, Davis and Welch",Congo,round-rectangle,30,136,19.20296703063478,104.9633651534491
72,93,"Olson, Davis and Welch",Congo,round-rectangle,80,124,20.046648049355994,96.24260471913607
72,98,"Olson, Davis and Welch",Congo,round-rectangle,60,255,10.396575128448344,94.15341071644768
73,76,"Harris, Glass and Watts",Algeria,round-rectangle,80,87,34.62189479129498,104.42451674023214
73,79,"Harris, Glass and Watts",Algeria,round-rectangle,40,297,20.473948285324227,109.75206059812075
73,89,"Harris, Glass and Watts",Algeria,round-rectangle,90,233,17.623149614047904,90.07981927164413
73,91,"Harris, Glass and Watts",Algeria,round-rectangle,50,222,13.774443085002044,94.69119983936083
73,98,"Harris, Glass and Watts",Algeria,round-rectangle,100,231,15.517971355290024,102.59798008545522
74,81,"Diaz, Chen and Cardenas",Nauru,ellipse,40,62,19.355334037404553,95.22554832227235
74,94,"Diaz, Chen and Cardenas",Nauru,ellipse,40,29,12.092366354757946,96.90969104153484
74,95,"Diaz, Chen and Cardenas",Nauru,ellipse,100,197,21.262587274017605,107.44651481645022
74,98,"Diaz, Chen and Cardenas",Nauru,ellipse,20,144,22.593667059314576,94.87447941192774
75,76,"Allen, Davila and Wu",Panama,rectangle,74.1,87,19.842016360126294,108.07046608585219
75,85,"Allen, Davila and Wu",Panama,rectangle,100,89,10.438213346366753,116.89286919634907
76,77,"Davis, Mack and Sullivan",United States of America,round-rectangle,50,184,11.100344650256604,92.60047242226136
76,88,"Davis, Mack and Sullivan",United States of America,round-rectangle,44.5,264,16.583704702527793,103.37372426649351
77,85,"Jackson, Rocha and Baker",Czech Republic,ellipse,50,35,21.186165755930393,91.97752557015318
77,91,"Jackson, Rocha and Baker",Czech Republic,ellipse,50,141,14.998027509604846,87.47578530047481
77,98,"Jackson, Rocha and Baker",Czech Republic,ellipse,20,297,21.40487354234005,102.89489609764007
78,85,Allen-Moore,Portugal,ellipse,90,271,18.06544572628459,120.90323174133243
78,89,Allen-Moore,Portugal,ellipse,20,47,10.84091943723476,103.92313555984683
78,99,Allen-Moore,Portugal,ellipse,80,29,14.698763399317682,113.53190048892516
79,81,Butler-Strong,Kuwait,round-rectangle,74.1,200,12.308082362814115,107.94603203335441
79,82,Butler-Strong,Kuwait,round-rectangle,50,298,8.493675268435759,110.01603998442985
79,84,Butler-Strong,Kuwait,round-rectangle,80,116,15.592290002273765,89.34460169510594
79,87,Butler-Strong,Kuwait,round-rectangle,74.1,184,20.118114626400992,99.41187018095445
79,88,Butler-Strong,Kuwait,round-rectangle,30,102,16.210687419024932,84.43224000087005
79,90,Butler-Strong,Kuwait,round-rectangle,80,10,15.860352678034523,114.04798528949148
80,87,Hernandez and Sons,Turkmenistan,ellipse,40,282,9.049640583962317,100.13117075385146
81,83,Johnson Group,Japan,round-rectangle,44.5,200,10.15892445441206,86.19117634768511
81,91,Johnson Group,Japan,round-rectangle,100,249,18.959338213054945,90.24171481535423
81,92,Johnson Group,Japan,round-rectangle,40,83,17.124854865202142,84.75709688170073
81,95,Johnson Group,Japan,round-rectangle,44.5,186,8.578293521512775,97.39521853345009
82,86,Forbes and Sons,Antarctica (the territory South of 60 deg S),round-rectangle,90,103,22.435783934603517,110.26944517752189
82,91,Forbes and Sons,Antarctica (the territory South of 60 deg S),round-rectangle,30,197,15.547933690631927,105.18910602149717
83,85,"King, Moore and Frey",Cape Verde,ellipse,100,213,12.559282385563641,94.86901109468879
83,86,"King, Moore and Frey",Cape Verde,ellipse,20,194,14.560916016166324,98.19419459625044
83,89,"King, Moore and Frey",Cape Verde,ellipse,100,101,18.070372122870403,102.25664623419928
83,91,"King, Moore and Frey",Cape Verde,ellipse,50,112,15.686196454731023,96.53510147609876
84,99,Wheeler and Sons,Mauritania,round-rectangle,80,2,10.801119762124,89.50415197898793
85,95,Rivera Ltd,Trinidad and Tobago,rectangle,74.1,60,15.53676247648194,111.35048544955596
86,91,"Johnston, Allison and Day",Switzerland,ellipse,20,168,9.505425255888582,96.89300752793652
87,90,Bryant-Glenn,British Virgin Islands,ellipse,100,55,13.204647369491846,102.79124035943639
88,89,Jones Inc,Belize,ellipse,80,298,14.713327899416955,96.13391832587885
88,91,Jones Inc,Belize,ellipse,44.5,66,10.91293952700967,108.34697624314998
88,94,Jones Inc,Belize,ellipse,90,85,16.26725875213733,102.1022785517608
89,99,"Rios, Anderson and Williams",Congo,ellipse,50,222,14.00572077742533,100.22643067216521
91,93,Lee-Douglas,Mexico,ellipse,90,209,9.607933028120225,110.42371400670577
91,96,Lee-Douglas,Mexico,ellipse,80,291,21.393638330962137,99.50071119890606
92,95,"Baker, Martinez and Young",Kazakhstan,ellipse,30,142,17.902504287354475,79.46655228939917
92,96,"Baker, Martinez and Young",Kazakhstan,ellipse,50,233,10.743175181654,111.75584573850203
93,94,"Ho, Kim and Benjamin",Hungary,rectangle,40,241,13.063307841237453,93.48080148856238
94,96,Diaz-Ellis,Antarctica (the territory South of 60 deg S),rectangle,30,55,15.234817040174036,107.39545200938836
94,98,Diaz-Ellis,Antarctica (the territory South of 60 deg S),rectangle,50,156,14.68620572344295,96.12195359062933
94,99,Diaz-Ellis,Antarctica (the territory South of 60 deg S),rectangle,74.1,202,9.728316263221894,74.79903785103684
97,98,Bush-Chavez,Niue,ellipse,50,80,15.313927209408453,98.6565742033589
90,,"Phelps, Lewis and Murphy",Finland,rectangle,90,206,19.32221278373012,111.30073605819055
95,,Green-Chapman,Jordan,ellipse,44.5,59,12.04103152303847,115.25380882242183
96,,"Coleman, Hernandez and Bennett",Dominica,round-rectangle,90,71,19.926583774002644,108.2733067356343
98,,"Williamson, King and Duarte",Lithuania,round-rectangle,90,71,24.038074690545784,92.96608479779005
99,,Johnson-Pham,Isle of Man,round-rectangle,100,79,9.212319584231473,98.04630337950009
